region,district,Monthly,admissions
Lower Juba,Jamaame,2021 May,0
Lower Juba,Jamaame,2021 Jun,0
Lower Juba,Jamaame,2021 Jul,0
Lower Juba,Jamaame,2021 Aug,0
Lower Juba,Jamaame,2021 Sep,0
Lower Juba,Jamaame,2021 Oct,0
Lower Juba,Jamaame,2021 Nov,0
Lower Juba,Jamaame,2021 Dec,0
Lower Juba,Jamaame,2020 Jan,0
Lower Juba,Jamaame,2020 Feb,0
Lower Juba,Jamaame,2020 Mar,0
Lower Juba,Jamaame,2020 Apr,0
Lower Juba,Jamaame,2020 May,0
Lower Juba,Jamaame,2020 Jun,0
Lower Juba,Jamaame,2020 Jul,0
Lower Juba,Jamaame,2020 Aug,0
Lower Juba,Jamaame,2020 Sep,0
Lower Juba,Jamaame,2020 Oct,0
Lower Juba,Jamaame,2020 Nov,0
Lower Juba,Jamaame,2020 Dec,0
Lower Juba,Jamaame,2019 Jan,0
Lower Juba,Jamaame,2019 Feb,0
Lower Juba,Jamaame,2019 Mar,0
Lower Juba,Jamaame,2019 Apr,0
Lower Juba,Jamaame,2019 May,0
Lower Juba,Jamaame,2019 Jun,0
Lower Juba,Jamaame,2019 Jul,0
Lower Juba,Jamaame,2019 Aug,0
Lower Juba,Jamaame,2019 Sep,0
Lower Juba,Jamaame,2019 Oct,0
Lower Juba,Jamaame,2019 Nov,0
Lower Juba,Jamaame,2019 Dec,0
Lower Juba,Kismayo,2024 Jan,2765
Lower Juba,Kismayo,2024 Feb,2450
Lower Juba,Kismayo,2024 Mar,2312
Lower Juba,Kismayo,2024 Apr,2493
Lower Juba,Kismayo,2024 May,2158
Lower Juba,Kismayo,2024 Jun,2184
Lower Juba,Kismayo,2024 Jul,2182
Lower Juba,Kismayo,2024 Aug,2521
Lower Juba,Kismayo,2024 Sep,1859
Lower Juba,Kismayo,2024 Oct,2219
Lower Juba,Kismayo,2024 Nov,2201
Lower Juba,Kismayo,2024 Dec,2201
Lower Juba,Kismayo,2023 Jan,2946
Lower Juba,Kismayo,2023 Feb,2274
Lower Juba,Kismayo,2023 Mar,2464
Lower Juba,Kismayo,2023 Apr,2598
Lower Juba,Kismayo,2023 May,3084
Lower Juba,Kismayo,2023 Jun,2952
Lower Juba,Kismayo,2023 Jul,2285
Lower Juba,Kismayo,2023 Aug,2870
Lower Juba,Kismayo,2023 Sep,2651
Lower Juba,Kismayo,2023 Oct,3193
Lower Juba,Kismayo,2023 Nov,2573
Lower Juba,Kismayo,2023 Dec,2727
Lower Juba,Kismayo,2022 Jan,2441
Lower Juba,Kismayo,2022 Feb,1823
Lower Juba,Kismayo,2022 Mar,1330
Lower Juba,Kismayo,2022 Apr,1549
Lower Juba,Kismayo,2022 May,864
Lower Juba,Kismayo,2022 Jun,889
Lower Juba,Kismayo,2022 Jul,1392
Lower Juba,Kismayo,2022 Aug,1540
Lower Juba,Kismayo,2022 Sep,2179
Lower Juba,Kismayo,2022 Oct,2287
Lower Juba,Kismayo,2022 Nov,2844
Lower Juba,Kismayo,2022 Dec,1915
Lower Juba,Kismayo,2021 Jan,561
Lower Juba,Kismayo,2021 Feb,329
Lower Juba,Kismayo,2021 Mar,569
Lower Juba,Kismayo,2021 Apr,276
Lower Juba,Kismayo,2021 May,252
Lower Juba,Kismayo,2021 Jun,1924
Lower Juba,Kismayo,2021 Jul,2528
Lower Juba,Kismayo,2021 Aug,1487
Lower Juba,Kismayo,2021 Sep,1198
Lower Juba,Kismayo,2021 Oct,369
Lower Juba,Kismayo,2021 Nov,379
Lower Juba,Kismayo,2021 Dec,1139
Lower Juba,Kismayo,2020 Jan,471
Lower Juba,Kismayo,2020 Feb,724
Lower Juba,Kismayo,2020 Mar,1176
Lower Juba,Kismayo,2020 Apr,966
Lower Juba,Kismayo,2020 May,940
Lower Juba,Kismayo,2020 Jun,1621
Lower Juba,Kismayo,2020 Jul,879
Lower Juba,Kismayo,2020 Aug,343
Lower Juba,Kismayo,2020 Sep,358
Lower Juba,Kismayo,2020 Oct,316
Lower Juba,Kismayo,2020 Nov,393
Lower Juba,Kismayo,2020 Dec,450
Lower Juba,Kismayo,2019 Jan,2079
Lower Juba,Kismayo,2019 Feb,1284
Lower Juba,Kismayo,2019 Mar,1377
Lower Juba,Kismayo,2019 Apr,1030
Lower Juba,Kismayo,2019 May,829
Lower Juba,Kismayo,2019 Jun,1215
Lower Juba,Kismayo,2019 Jul,826
Lower Juba,Kismayo,2019 Aug,999
Lower Juba,Kismayo,2019 Sep,1221
Lower Juba,Kismayo,2019 Oct,1088
Lower Juba,Kismayo,2019 Nov,243
Lower Juba,Kismayo,2019 Dec,779
Lower Shabelle,Afgoye,2024 Jan,974
Lower Shabelle,Afgoye,2024 Feb,1500
Lower Shabelle,Afgoye,2024 Mar,1507
Lower Shabelle,Afgoye,2024 Apr,1168
Lower Shabelle,Afgoye,2024 May,1352
Lower Shabelle,Afgoye,2024 Jun,504
Lower Shabelle,Afgoye,2024 Jul,763
Lower Shabelle,Afgoye,2024 Aug,827
Lower Shabelle,Afgoye,2024 Sep,749
Lower Shabelle,Afgoye,2024 Oct,688
Lower Shabelle,Afgoye,2024 Nov,673
Lower Shabelle,Afgoye,2024 Dec,673
Lower Shabelle,Afgoye,2023 Jan,1695
Lower Shabelle,Afgoye,2023 Feb,1061
Lower Shabelle,Afgoye,2023 Mar,857
Lower Shabelle,Afgoye,2023 Apr,822
Lower Shabelle,Afgoye,2023 May,1477
Lower Shabelle,Afgoye,2023 Jun,1318
Lower Shabelle,Afgoye,2023 Jul,990
Lower Shabelle,Afgoye,2023 Aug,3144
Lower Shabelle,Afgoye,2023 Sep,2063
Lower Shabelle,Afgoye,2023 Oct,2233
Lower Shabelle,Afgoye,2023 Nov,1662
Lower Shabelle,Afgoye,2023 Dec,1814
Lower Shabelle,Afgoye,2022 Jan,1497
Lower Shabelle,Afgoye,2022 Feb,1523
Lower Shabelle,Afgoye,2022 Mar,1377
Lower Shabelle,Afgoye,2022 Apr,1258
Lower Shabelle,Afgoye,2022 May,1405
Lower Shabelle,Afgoye,2022 Jun,1247
Lower Shabelle,Afgoye,2022 Jul,1112
Lower Shabelle,Afgoye,2022 Aug,1557
Lower Shabelle,Afgoye,2022 Sep,1409
Lower Shabelle,Afgoye,2022 Oct,1348
Lower Shabelle,Afgoye,2022 Nov,1076
Lower Shabelle,Afgoye,2022 Dec,1504
Lower Shabelle,Afgoye,2021 Jan,1059
Lower Shabelle,Afgoye,2021 Feb,926
Lower Shabelle,Afgoye,2021 Mar,1119
Lower Shabelle,Afgoye,2021 Apr,868
Lower Shabelle,Afgoye,2021 May,793
Lower Shabelle,Afgoye,2021 Jun,1001
Lower Shabelle,Afgoye,2021 Jul,916
Lower Shabelle,Afgoye,2021 Aug,927
Lower Shabelle,Afgoye,2021 Sep,961
Lower Shabelle,Afgoye,2021 Oct,884
Lower Shabelle,Afgoye,2021 Nov,803
Lower Shabelle,Afgoye,2021 Dec,1409
Lower Shabelle,Afgoye,2020 Jan,977
Lower Shabelle,Afgoye,2020 Feb,740
Lower Shabelle,Afgoye,2020 Mar,1174
Lower Shabelle,Afgoye,2020 Apr,1131
Lower Shabelle,Afgoye,2020 May,1608
Lower Shabelle,Afgoye,2020 Jun,1531
Lower Shabelle,Afgoye,2020 Jul,1274
Lower Shabelle,Afgoye,2020 Aug,1082
Lower Shabelle,Afgoye,2020 Sep,1088
Lower Shabelle,Afgoye,2020 Oct,766
Lower Shabelle,Afgoye,2020 Nov,978
Lower Shabelle,Afgoye,2020 Dec,1246
Lower Shabelle,Afgoye,2019 Jan,903
Lower Shabelle,Afgoye,2019 Feb,997
Lower Shabelle,Afgoye,2019 Mar,485
Lower Shabelle,Afgoye,2019 Apr,274
Lower Shabelle,Afgoye,2019 May,708
Lower Shabelle,Afgoye,2019 Jun,869
Lower Shabelle,Afgoye,2019 Jul,810
Lower Shabelle,Afgoye,2019 Aug,569
Lower Shabelle,Afgoye,2019 Sep,603
Lower Shabelle,Afgoye,2019 Oct,687
Lower Shabelle,Afgoye,2019 Nov,669
Lower Shabelle,Afgoye,2019 Dec,1166
Lower Shabelle,Berawe,2024 Jan,168
Lower Shabelle,Berawe,2024 Feb,163
Lower Shabelle,Berawe,2024 Mar,236
Lower Shabelle,Berawe,2024 Apr,223
Lower Shabelle,Berawe,2024 May,256
Lower Shabelle,Berawe,2024 Jun,170
Lower Shabelle,Berawe,2024 Jul,171
Lower Shabelle,Berawe,2024 Aug,208
Lower Shabelle,Berawe,2024 Sep,311
Lower Shabelle,Berawe,2024 Oct,257
Lower Shabelle,Berawe,2024 Nov,149
Lower Shabelle,Berawe,2024 Dec,149
Lower Shabelle,Berawe,2023 Jan,322
Lower Shabelle,Berawe,2023 Feb,255
Lower Shabelle,Berawe,2023 Mar,176
Lower Shabelle,Berawe,2023 Apr,470
Lower Shabelle,Berawe,2023 May,323
Lower Shabelle,Berawe,2023 Jun,215
Lower Shabelle,Berawe,2023 Jul,389
Lower Shabelle,Berawe,2023 Aug,332
Lower Shabelle,Berawe,2023 Sep,326
Lower Shabelle,Berawe,2023 Oct,305
Lower Shabelle,Berawe,2023 Nov,257
Lower Shabelle,Berawe,2023 Dec,211
Lower Shabelle,Berawe,2022 Jan,369
Lower Shabelle,Berawe,2022 Feb,180
Lower Shabelle,Berawe,2022 Mar,140
Lower Shabelle,Berawe,2022 Apr,140
Lower Shabelle,Berawe,2022 May,125
Lower Shabelle,Berawe,2022 Jun,369
Lower Shabelle,Berawe,2022 Jul,214
Lower Shabelle,Berawe,2022 Aug,294
Lower Shabelle,Berawe,2022 Sep,181
Lower Shabelle,Berawe,2022 Oct,346
Lower Shabelle,Berawe,2022 Nov,314
Lower Shabelle,Berawe,2022 Dec,543
Lower Shabelle,Berawe,2021 Jan,223
Lower Shabelle,Berawe,2021 Feb,127
Lower Shabelle,Berawe,2021 Mar,120
Lower Shabelle,Berawe,2021 Apr,112
Lower Shabelle,Berawe,2021 May,120
Lower Shabelle,Berawe,2021 Jun,47
Lower Shabelle,Berawe,2021 Jul,151
Lower Shabelle,Berawe,2021 Aug,59
Lower Shabelle,Berawe,2021 Sep,65
Lower Shabelle,Berawe,2021 Oct,114
Lower Shabelle,Berawe,2021 Nov,113
Lower Shabelle,Berawe,2021 Dec,158
Lower Shabelle,Berawe,2020 Jan,114
Lower Shabelle,Berawe,2020 Feb,109
Lower Shabelle,Berawe,2020 Mar,97
Lower Shabelle,Berawe,2020 Apr,67
Lower Shabelle,Berawe,2020 May,64
Lower Shabelle,Berawe,2020 Jun,72
Lower Shabelle,Berawe,2020 Jul,76
Lower Shabelle,Berawe,2020 Aug,84
Lower Shabelle,Berawe,2020 Sep,101
Lower Shabelle,Berawe,2020 Oct,103
Lower Shabelle,Berawe,2020 Nov,94
Lower Shabelle,Berawe,2020 Dec,123
Lower Shabelle,Berawe,2019 Jan,80
Lower Shabelle,Berawe,2019 Feb,0
Lower Shabelle,Berawe,2019 Mar,31
Lower Shabelle,Berawe,2019 Apr,48
Lower Shabelle,Berawe,2019 May,112
Lower Shabelle,Berawe,2019 Jun,349
Lower Shabelle,Berawe,2019 Jul,60
Lower Shabelle,Berawe,2019 Aug,205
Lower Shabelle,Berawe,2019 Sep,1157
Lower Shabelle,Berawe,2019 Oct,89
Lower Shabelle,Berawe,2019 Nov,119
Lower Shabelle,Berawe,2019 Dec,163
Lower Shabelle,Kurtun_waarey,2024 Jan,150
Lower Shabelle,Kurtun_waarey,2024 Feb,133
Lower Shabelle,Kurtun_waarey,2024 Mar,124
Lower Shabelle,Kurtun_waarey,2024 Apr,133
Lower Shabelle,Kurtun_waarey,2024 May,151
Lower Shabelle,Kurtun_waarey,2024 Jun,102
Lower Shabelle,Kurtun_waarey,2024 Jul,121
Lower Shabelle,Kurtun_waarey,2024 Aug,114
Lower Shabelle,Kurtun_waarey,2024 Sep,192
Lower Shabelle,Kurtun_waarey,2024 Oct,273
Lower Shabelle,Kurtun_waarey,2024 Nov,0
Lower Shabelle,Kurtun_waarey,2024 Dec,0
Lower Shabelle,Kurtun_waarey,2023 Jan,151
Lower Shabelle,Kurtun_waarey,2023 Feb,70
Lower Shabelle,Kurtun_waarey,2023 Mar,121
Lower Shabelle,Kurtun_waarey,2023 Apr,181
Lower Shabelle,Kurtun_waarey,2023 May,173
Lower Shabelle,Kurtun_waarey,2023 Jun,113
Lower Shabelle,Kurtun_waarey,2023 Jul,160
Lower Shabelle,Kurtun_waarey,2023 Aug,122
Lower Shabelle,Kurtun_waarey,2023 Sep,116
Lower Shabelle,Kurtun_waarey,2023 Oct,87
Lower Shabelle,Kurtun_waarey,2023 Nov,99
Lower Shabelle,Kurtun_waarey,2023 Dec,76
Lower Shabelle,Kurtun_waarey,2022 Jan,0
Lower Shabelle,Kurtun_waarey,2022 Feb,0
Lower Shabelle,Kurtun_waarey,2022 Mar,0
Lower Shabelle,Kurtun_waarey,2022 Apr,0
Lower Shabelle,Kurtun_waarey,2022 May,0
Lower Shabelle,Kurtun_waarey,2022 Jun,0
Lower Shabelle,Kurtun_waarey,2022 Jul,0
Lower Shabelle,Kurtun_waarey,2022 Aug,0
Lower Shabelle,Kurtun_waarey,2022 Sep,0
Lower Shabelle,Kurtun_waarey,2022 Oct,195
Lower Shabelle,Kurtun_waarey,2022 Nov,186
Lower Shabelle,Kurtun_waarey,2022 Dec,197
Lower Shabelle,Kurtun_waarey,2021 Jan,0
Lower Shabelle,Kurtun_waarey,2021 Feb,0
Lower Shabelle,Kurtun_waarey,2021 Mar,0
Lower Shabelle,Kurtun_waarey,2021 Apr,0
Lower Shabelle,Kurtun_waarey,2021 May,0
Lower Shabelle,Kurtun_waarey,2021 Jun,0
Lower Shabelle,Kurtun_waarey,2021 Jul,0
Lower Shabelle,Kurtun_waarey,2021 Aug,0
Lower Shabelle,Kurtun_waarey,2021 Sep,0
Lower Shabelle,Kurtun_waarey,2021 Oct,0
Lower Shabelle,Kurtun_waarey,2021 Nov,0
Lower Shabelle,Kurtun_waarey,2021 Dec,0
Lower Shabelle,Kurtun_waarey,2020 Jan,0
Lower Shabelle,Kurtun_waarey,2020 Feb,0
Lower Shabelle,Kurtun_waarey,2020 Mar,0
Lower Shabelle,Kurtun_waarey,2020 Apr,0
Lower Shabelle,Kurtun_waarey,2020 May,0
Lower Shabelle,Kurtun_waarey,2020 Jun,0
Lower Shabelle,Kurtun_waarey,2020 Jul,0
Lower Shabelle,Kurtun_waarey,2020 Aug,0
Lower Shabelle,Kurtun_waarey,2020 Sep,0
Lower Shabelle,Kurtun_waarey,2020 Oct,0
Lower Shabelle,Kurtun_waarey,2020 Nov,0
Lower Shabelle,Kurtun_waarey,2020 Dec,0
Lower Shabelle,Kurtun_waarey,2019 Jan,0
Lower Shabelle,Kurtun_waarey,2019 Feb,0
Lower Shabelle,Kurtun_waarey,2019 Mar,0
Lower Shabelle,Kurtun_waarey,2019 Apr,0
Lower Shabelle,Kurtun_waarey,2019 May,0
Lower Shabelle,Kurtun_waarey,2019 Jun,0
Lower Shabelle,Kurtun_waarey,2019 Jul,0
Lower Shabelle,Kurtun_waarey,2019 Aug,0
Lower Shabelle,Kurtun_waarey,2019 Sep,0
Lower Shabelle,Kurtun_waarey,2019 Oct,0
Lower Shabelle,Kurtun_waarey,2019 Nov,0
Lower Shabelle,Kurtun_waarey,2019 Dec,0
Lower Shabelle,Marka,2024 Jan,655
Lower Shabelle,Marka,2024 Feb,459
Lower Shabelle,Marka,2024 Mar,678
Lower Shabelle,Marka,2024 Apr,482
Lower Shabelle,Marka,2024 May,484
Lower Shabelle,Marka,2024 Jun,412
Lower Shabelle,Marka,2024 Jul,532
Lower Shabelle,Marka,2024 Aug,461
Lower Shabelle,Marka,2024 Sep,496
Lower Shabelle,Marka,2024 Oct,619
Lower Shabelle,Marka,2024 Nov,481
Lower Shabelle,Marka,2024 Dec,481
Lower Shabelle,Marka,2023 Jan,709
Lower Shabelle,Marka,2023 Feb,720
Lower Shabelle,Marka,2023 Mar,616
Lower Shabelle,Marka,2023 Apr,620
Lower Shabelle,Marka,2023 May,531
Lower Shabelle,Marka,2023 Jun,447
Lower Shabelle,Marka,2023 Jul,398
Lower Shabelle,Marka,2023 Aug,448
Lower Shabelle,Marka,2023 Sep,327
Lower Shabelle,Marka,2023 Oct,316
Lower Shabelle,Marka,2023 Nov,587
Lower Shabelle,Marka,2023 Dec,797
Lower Shabelle,Marka,2022 Jan,593
Lower Shabelle,Marka,2022 Feb,538
Lower Shabelle,Marka,2022 Mar,568
Lower Shabelle,Marka,2022 Apr,512
Lower Shabelle,Marka,2022 May,448
Lower Shabelle,Marka,2022 Jun,879
Lower Shabelle,Marka,2022 Jul,687
Lower Shabelle,Marka,2022 Aug,637
Lower Shabelle,Marka,2022 Sep,592
Lower Shabelle,Marka,2022 Oct,558
Lower Shabelle,Marka,2022 Nov,633
Lower Shabelle,Marka,2022 Dec,581
Lower Shabelle,Marka,2021 Jan,910
Lower Shabelle,Marka,2021 Feb,454
Lower Shabelle,Marka,2021 Mar,793
Lower Shabelle,Marka,2021 Apr,751
Lower Shabelle,Marka,2021 May,487
Lower Shabelle,Marka,2021 Jun,523
Lower Shabelle,Marka,2021 Jul,499
Lower Shabelle,Marka,2021 Aug,325
Lower Shabelle,Marka,2021 Sep,348
Lower Shabelle,Marka,2021 Oct,498
Lower Shabelle,Marka,2021 Nov,469
Lower Shabelle,Marka,2021 Dec,704
Lower Shabelle,Marka,2020 Jan,680
Lower Shabelle,Marka,2020 Feb,686
Lower Shabelle,Marka,2020 Mar,775
Lower Shabelle,Marka,2020 Apr,746
Lower Shabelle,Marka,2020 May,536
Lower Shabelle,Marka,2020 Jun,796
Lower Shabelle,Marka,2020 Jul,630
Lower Shabelle,Marka,2020 Aug,662
Lower Shabelle,Marka,2020 Sep,815
Lower Shabelle,Marka,2020 Oct,792
Lower Shabelle,Marka,2020 Nov,1004
Lower Shabelle,Marka,2020 Dec,848
Lower Shabelle,Marka,2019 Jan,297
Lower Shabelle,Marka,2019 Feb,331
Lower Shabelle,Marka,2019 Mar,297
Lower Shabelle,Marka,2019 Apr,294
Lower Shabelle,Marka,2019 May,459
Lower Shabelle,Marka,2019 Jun,162
Lower Shabelle,Marka,2019 Jul,706
Lower Shabelle,Marka,2019 Aug,836
Lower Shabelle,Marka,2019 Sep,818
Lower Shabelle,Marka,2019 Oct,609
Lower Shabelle,Marka,2019 Nov,662
Lower Shabelle,Marka,2019 Dec,758
Lower Shabelle,Qoryooley,2024 Jan,418
Lower Shabelle,Qoryooley,2024 Feb,294
Lower Shabelle,Qoryooley,2024 Mar,540
Lower Shabelle,Qoryooley,2024 Apr,393
Lower Shabelle,Qoryooley,2024 May,386
Lower Shabelle,Qoryooley,2024 Jun,564
Lower Shabelle,Qoryooley,2024 Jul,424
Lower Shabelle,Qoryooley,2024 Aug,404
Lower Shabelle,Qoryooley,2024 Sep,304
Lower Shabelle,Qoryooley,2024 Oct,328
Lower Shabelle,Qoryooley,2024 Nov,285
Lower Shabelle,Qoryooley,2024 Dec,285
Lower Shabelle,Qoryooley,2023 Jan,302
Lower Shabelle,Qoryooley,2023 Feb,362
Lower Shabelle,Qoryooley,2023 Mar,303
Lower Shabelle,Qoryooley,2023 Apr,296
Lower Shabelle,Qoryooley,2023 May,458
Lower Shabelle,Qoryooley,2023 Jun,522
Lower Shabelle,Qoryooley,2023 Jul,326
Lower Shabelle,Qoryooley,2023 Aug,263
Lower Shabelle,Qoryooley,2023 Sep,259
Lower Shabelle,Qoryooley,2023 Oct,235
Lower Shabelle,Qoryooley,2023 Nov,324
Lower Shabelle,Qoryooley,2023 Dec,415
Lower Shabelle,Qoryooley,2022 Jan,629
Lower Shabelle,Qoryooley,2022 Feb,179
Lower Shabelle,Qoryooley,2022 Mar,220
Lower Shabelle,Qoryooley,2022 Apr,159
Lower Shabelle,Qoryooley,2022 May,139
Lower Shabelle,Qoryooley,2022 Jun,289
Lower Shabelle,Qoryooley,2022 Jul,267
Lower Shabelle,Qoryooley,2022 Aug,226
Lower Shabelle,Qoryooley,2022 Sep,228
Lower Shabelle,Qoryooley,2022 Oct,199
Lower Shabelle,Qoryooley,2022 Nov,226
Lower Shabelle,Qoryooley,2022 Dec,277
Lower Shabelle,Qoryooley,2021 Jan,286
Lower Shabelle,Qoryooley,2021 Feb,201
Lower Shabelle,Qoryooley,2021 Mar,148
Lower Shabelle,Qoryooley,2021 Apr,137
Lower Shabelle,Qoryooley,2021 May,150
Lower Shabelle,Qoryooley,2021 Jun,181
Lower Shabelle,Qoryooley,2021 Jul,127
Lower Shabelle,Qoryooley,2021 Aug,112
Lower Shabelle,Qoryooley,2021 Sep,161
Lower Shabelle,Qoryooley,2021 Oct,184
Lower Shabelle,Qoryooley,2021 Nov,166
Lower Shabelle,Qoryooley,2021 Dec,145
Lower Shabelle,Qoryooley,2020 Jan,156
Lower Shabelle,Qoryooley,2020 Feb,201
Lower Shabelle,Qoryooley,2020 Mar,167
Lower Shabelle,Qoryooley,2020 Apr,173
Lower Shabelle,Qoryooley,2020 May,222
Lower Shabelle,Qoryooley,2020 Jun,80
Lower Shabelle,Qoryooley,2020 Jul,205
Lower Shabelle,Qoryooley,2020 Aug,217
Lower Shabelle,Qoryooley,2020 Sep,264
Lower Shabelle,Qoryooley,2020 Oct,149
Lower Shabelle,Qoryooley,2020 Nov,219
Lower Shabelle,Qoryooley,2020 Dec,133
Lower Shabelle,Qoryooley,2019 Jan,147
Lower Shabelle,Qoryooley,2019 Feb,149
Lower Shabelle,Qoryooley,2019 Mar,157
Lower Shabelle,Qoryooley,2019 Apr,151
Lower Shabelle,Qoryooley,2019 May,126
Lower Shabelle,Qoryooley,2019 Jun,40
Lower Shabelle,Qoryooley,2019 Jul,111
Lower Shabelle,Qoryooley,2019 Aug,437
Lower Shabelle,Qoryooley,2019 Sep,232
Lower Shabelle,Qoryooley,2019 Oct,175
Lower Shabelle,Qoryooley,2019 Nov,138
Lower Shabelle,Qoryooley,2019 Dec,101
Lower Shabelle,Sablaale,2024 Jan,0
Lower Shabelle,Sablaale,2024 Feb,0
Lower Shabelle,Sablaale,2024 Mar,0
Lower Shabelle,Sablaale,2024 Apr,0
Lower Shabelle,Sablaale,2024 May,0
Lower Shabelle,Sablaale,2024 Jun,0
Lower Shabelle,Sablaale,2024 Jul,0
Lower Shabelle,Sablaale,2024 Aug,0
Lower Shabelle,Sablaale,2024 Sep,0
Lower Shabelle,Sablaale,2024 Oct,0
Lower Shabelle,Sablaale,2024 Nov,0
Lower Shabelle,Sablaale,2024 Dec,0
Lower Shabelle,Sablaale,2023 Jan,0
Lower Shabelle,Sablaale,2023 Feb,0
Lower Shabelle,Sablaale,2023 Mar,0
Lower Shabelle,Sablaale,2023 Apr,0
Lower Shabelle,Sablaale,2023 May,0
Lower Shabelle,Sablaale,2023 Jun,0
Lower Shabelle,Sablaale,2023 Jul,0
Lower Shabelle,Sablaale,2023 Aug,0
Lower Shabelle,Sablaale,2023 Sep,0
Lower Shabelle,Sablaale,2023 Oct,0
Lower Shabelle,Sablaale,2023 Nov,0
Lower Shabelle,Sablaale,2023 Dec,0
Lower Shabelle,Sablaale,2022 Jan,0
Lower Shabelle,Sablaale,2022 Feb,0
Lower Shabelle,Sablaale,2022 Mar,0
Lower Shabelle,Sablaale,2022 Apr,0
Lower Shabelle,Sablaale,2022 May,0
Lower Shabelle,Sablaale,2022 Jun,0
Lower Shabelle,Sablaale,2022 Jul,0
Lower Shabelle,Sablaale,2022 Aug,0
Lower Shabelle,Sablaale,2022 Sep,0
Lower Shabelle,Sablaale,2022 Oct,0
Lower Shabelle,Sablaale,2022 Nov,0
Lower Shabelle,Sablaale,2022 Dec,0
Lower Shabelle,Sablaale,2021 Jan,0
Lower Shabelle,Sablaale,2021 Feb,0
Lower Shabelle,Sablaale,2021 Mar,0
Lower Shabelle,Sablaale,2021 Apr,0
Lower Shabelle,Sablaale,2021 May,0
Lower Shabelle,Sablaale,2021 Jun,0
Lower Shabelle,Sablaale,2021 Jul,0
Lower Shabelle,Sablaale,2021 Aug,0
Lower Shabelle,Sablaale,2021 Sep,0
Lower Shabelle,Sablaale,2021 Oct,0
Lower Shabelle,Sablaale,2021 Nov,0
Lower Shabelle,Sablaale,2021 Dec,0
Lower Shabelle,Sablaale,2020 Jan,0
Lower Shabelle,Sablaale,2020 Feb,0
Lower Shabelle,Sablaale,2020 Mar,0
Lower Shabelle,Sablaale,2020 Apr,0
Lower Shabelle,Sablaale,2020 May,0
Lower Shabelle,Sablaale,2020 Jun,0
Lower Shabelle,Sablaale,2020 Jul,0
Lower Shabelle,Sablaale,2020 Aug,0
Lower Shabelle,Sablaale,2020 Sep,0
Lower Shabelle,Sablaale,2020 Oct,0
Lower Shabelle,Sablaale,2020 Nov,0
Lower Shabelle,Sablaale,2020 Dec,0
Lower Shabelle,Sablaale,2019 Jan,0
Lower Shabelle,Sablaale,2019 Feb,0
Lower Shabelle,Sablaale,2019 Mar,0
Lower Shabelle,Sablaale,2019 Apr,0
Lower Shabelle,Sablaale,2019 May,0
Lower Shabelle,Sablaale,2019 Jun,0
Lower Shabelle,Sablaale,2019 Jul,0
Lower Shabelle,Sablaale,2019 Aug,0
Lower Shabelle,Sablaale,2019 Sep,0
Lower Shabelle,Sablaale,2019 Oct,0
Lower Shabelle,Sablaale,2019 Nov,0
Lower Shabelle,Sablaale,2019 Dec,0
Lower Shabelle,Wanla_Weyn,2024 Jan,296
Lower Shabelle,Wanla_Weyn,2024 Feb,716
Lower Shabelle,Wanla_Weyn,2024 Mar,773
Lower Shabelle,Wanla_Weyn,2024 Apr,506
Lower Shabelle,Wanla_Weyn,2024 May,448
Lower Shabelle,Wanla_Weyn,2024 Jun,436
Lower Shabelle,Wanla_Weyn,2024 Jul,490
Lower Shabelle,Wanla_Weyn,2024 Aug,442
Lower Shabelle,Wanla_Weyn,2024 Sep,418
Lower Shabelle,Wanla_Weyn,2024 Oct,515
Lower Shabelle,Wanla_Weyn,2024 Nov,558
Lower Shabelle,Wanla_Weyn,2024 Dec,558
Lower Shabelle,Wanla_Weyn,2023 Jan,944
Lower Shabelle,Wanla_Weyn,2023 Feb,736
Lower Shabelle,Wanla_Weyn,2023 Mar,1016
Lower Shabelle,Wanla_Weyn,2023 Apr,1015
Lower Shabelle,Wanla_Weyn,2023 May,891
Lower Shabelle,Wanla_Weyn,2023 Jun,690
Lower Shabelle,Wanla_Weyn,2023 Jul,781
Lower Shabelle,Wanla_Weyn,2023 Aug,842
Lower Shabelle,Wanla_Weyn,2023 Sep,931
Lower Shabelle,Wanla_Weyn,2023 Oct,948
Lower Shabelle,Wanla_Weyn,2023 Nov,756
Lower Shabelle,Wanla_Weyn,2023 Dec,700
Lower Shabelle,Wanla_Weyn,2022 Jan,644
Lower Shabelle,Wanla_Weyn,2022 Feb,488
Lower Shabelle,Wanla_Weyn,2022 Mar,227
Lower Shabelle,Wanla_Weyn,2022 Apr,207
Lower Shabelle,Wanla_Weyn,2022 May,414
Lower Shabelle,Wanla_Weyn,2022 Jun,393
Lower Shabelle,Wanla_Weyn,2022 Jul,313
Lower Shabelle,Wanla_Weyn,2022 Aug,594
Lower Shabelle,Wanla_Weyn,2022 Sep,566
Lower Shabelle,Wanla_Weyn,2022 Oct,822
Lower Shabelle,Wanla_Weyn,2022 Nov,453
Lower Shabelle,Wanla_Weyn,2022 Dec,980
Lower Shabelle,Wanla_Weyn,2021 Jan,442
Lower Shabelle,Wanla_Weyn,2021 Feb,243
Lower Shabelle,Wanla_Weyn,2021 Mar,837
Lower Shabelle,Wanla_Weyn,2021 Apr,465
Lower Shabelle,Wanla_Weyn,2021 May,453
Lower Shabelle,Wanla_Weyn,2021 Jun,387
