region,district,Quarterly,admissions
Awdal,Baki,2024 Q1,679
Awdal,Baki,2024 Q1,52
Awdal,Baki,2024 Q1,39
Awdal,Baki,2024 Q2,45
Awdal,Baki,2024 Q2,43
Awdal,Baki,2024 Q2,38
Awdal,Baki,2024 Q3,47
Awdal,Baki,2024 Q3,36
Awdal,Baki,2024 Q3,37
Awdal,Baki,2024 Q4,47
Awdal,Baki,2024 Q4,32
Awdal,Baki,2024 Q4,32
Awdal,Baki,2023 Q1,119
Awdal,Baki,2023 Q1,89
Awdal,Baki,2023 Q1,56
Awdal,Baki,2023 Q2,58
Awdal,Baki,2023 Q2,74
Awdal,Baki,2023 Q2,54
Awdal,Baki,2023 Q3,49
Awdal,Baki,2023 Q3,58
Awdal,Baki,2023 Q3,57
Awdal,Baki,2023 Q4,47
Awdal,Baki,2023 Q4,60
Awdal,Baki,2023 Q4,45
Awdal,Baki,2022 Q1,40
Awdal,Baki,2022 Q1,23
Awdal,Baki,2022 Q1,25
Awdal,Baki,2022 Q2,25
Awdal,Baki,2022 Q2,87
Awdal,Baki,2022 Q2,35
Awdal,Baki,2022 Q3,84
Awdal,Baki,2022 Q3,37
Awdal,Baki,2022 Q3,59
Awdal,Baki,2022 Q4,76
Awdal,Baki,2022 Q4,29
Awdal,Baki,2022 Q4,76
Awdal,Baki,2021 Q1,56
Awdal,Baki,2021 Q1,48
Awdal,Baki,2021 Q1,57
Awdal,Baki,2021 Q2,67
Awdal,Baki,2021 Q2,28
Awdal,Baki,2021 Q2,97
Awdal,Baki,2021 Q3,52
Awdal,Baki,2021 Q3,77
Awdal,Baki,2021 Q3,82
Awdal,Baki,2021 Q4,121
Awdal,Baki,2021 Q4,102
Awdal,Baki,2021 Q4,154
Awdal,Baki,2020 Q1,34
Awdal,Baki,2020 Q1,14
Awdal,Baki,2020 Q1,26
Awdal,Baki,2020 Q2,48
Awdal,Baki,2020 Q2,35
Awdal,Baki,2020 Q2,37
Awdal,Baki,2020 Q3,52
Awdal,Baki,2020 Q3,10
Awdal,Baki,2020 Q3,20
Awdal,Baki,2020 Q4,47
Awdal,Baki,2020 Q4,76
Awdal,Baki,2020 Q4,24
Awdal,Baki,2019 Q1,17
Awdal,Baki,2019 Q1,51
Awdal,Baki,2019 Q1,47
Awdal,Baki,2019 Q2,61
Awdal,Baki,2019 Q2,60
Awdal,Baki,2019 Q2,68
Awdal,Baki,2019 Q3,2
Awdal,Baki,2019 Q3,5
Awdal,Baki,2019 Q3,15
Awdal,Baki,2019 Q4,63
Awdal,Baki,2019 Q4,64
Awdal,Baki,2019 Q4,17
Awdal,Borama,2024 Q1,735
Awdal,Borama,2024 Q1,666
Awdal,Borama,2024 Q1,660
Awdal,Borama,2024 Q2,229
Awdal,Borama,2024 Q2,320
Awdal,Borama,2024 Q2,264
Awdal,Borama,2024 Q3,252
Awdal,Borama,2024 Q3,686
Awdal,Borama,2024 Q3,237
Awdal,Borama,2024 Q4,229
Awdal,Borama,2024 Q4,151
Awdal,Borama,2024 Q4,151
Awdal,Borama,2023 Q1,505
Awdal,Borama,2023 Q1,335
Awdal,Borama,2023 Q1,377
Awdal,Borama,2023 Q2,462
Awdal,Borama,2023 Q2,551
Awdal,Borama,2023 Q2,514
Awdal,Borama,2023 Q3,439
Awdal,Borama,2023 Q3,406
Awdal,Borama,2023 Q3,415
Awdal,Borama,2023 Q4,534
Awdal,Borama,2023 Q4,542
Awdal,Borama,2023 Q4,1128
Awdal,Borama,2022 Q1,191
Awdal,Borama,2022 Q1,272
Awdal,Borama,2022 Q1,177
Awdal,Borama,2022 Q2,247
Awdal,Borama,2022 Q2,350
Awdal,Borama,2022 Q2,478
Awdal,Borama,2022 Q3,342
Awdal,Borama,2022 Q3,373
Awdal,Borama,2022 Q3,428
Awdal,Borama,2022 Q4,429
Awdal,Borama,2022 Q4,270
Awdal,Borama,2022 Q4,442
Awdal,Borama,2021 Q1,212
Awdal,Borama,2021 Q1,275
Awdal,Borama,2021 Q1,242
Awdal,Borama,2021 Q2,227
Awdal,Borama,2021 Q2,252
Awdal,Borama,2021 Q2,324
Awdal,Borama,2021 Q3,625
Awdal,Borama,2021 Q3,564
Awdal,Borama,2021 Q3,528
Awdal,Borama,2021 Q4,264
Awdal,Borama,2021 Q4,256
Awdal,Borama,2021 Q4,314
Awdal,Borama,2020 Q1,330
Awdal,Borama,2020 Q1,181
Awdal,Borama,2020 Q1,228
Awdal,Borama,2020 Q2,183
Awdal,Borama,2020 Q2,98
Awdal,Borama,2020 Q2,247
Awdal,Borama,2020 Q3,213
Awdal,Borama,2020 Q3,226
Awdal,Borama,2020 Q3,253
Awdal,Borama,2020 Q4,267
Awdal,Borama,2020 Q4,226
Awdal,Borama,2020 Q4,211
Awdal,Borama,2019 Q1,128
Awdal,Borama,2019 Q1,84
Awdal,Borama,2019 Q1,164
Awdal,Borama,2019 Q2,144
Awdal,Borama,2019 Q2,171
Awdal,Borama,2019 Q2,49
Awdal,Borama,2019 Q3,163
Awdal,Borama,2019 Q3,130
Awdal,Borama,2019 Q3,239
Awdal,Borama,2019 Q4,254
Awdal,Borama,2019 Q4,133
Awdal,Borama,2019 Q4,138
Awdal,Lughaye,2024 Q1,197
Awdal,Lughaye,2024 Q1,179
Awdal,Lughaye,2024 Q1,183
Awdal,Lughaye,2024 Q2,113
Awdal,Lughaye,2024 Q2,120
Awdal,Lughaye,2024 Q2,137
Awdal,Lughaye,2024 Q3,137
Awdal,Lughaye,2024 Q3,115
Awdal,Lughaye,2024 Q3,140
Awdal,Lughaye,2024 Q4,144
Awdal,Lughaye,2024 Q4,82
Awdal,Lughaye,2024 Q4,82
Awdal,Lughaye,2023 Q1,236
Awdal,Lughaye,2023 Q1,229
Awdal,Lughaye,2023 Q1,243
Awdal,Lughaye,2023 Q2,169
Awdal,Lughaye,2023 Q2,223
Awdal,Lughaye,2023 Q2,238
Awdal,Lughaye,2023 Q3,288
Awdal,Lughaye,2023 Q3,197
Awdal,Lughaye,2023 Q3,210
Awdal,Lughaye,2023 Q4,200
Awdal,Lughaye,2023 Q4,177
Awdal,Lughaye,2023 Q4,176
Awdal,Lughaye,2022 Q1,80
Awdal,Lughaye,2022 Q1,72
Awdal,Lughaye,2022 Q1,62
Awdal,Lughaye,2022 Q2,60
Awdal,Lughaye,2022 Q2,117
Awdal,Lughaye,2022 Q2,104
Awdal,Lughaye,2022 Q3,100
Awdal,Lughaye,2022 Q3,102
Awdal,Lughaye,2022 Q3,140
Awdal,Lughaye,2022 Q4,148
Awdal,Lughaye,2022 Q4,95
Awdal,Lughaye,2022 Q4,229
Awdal,Lughaye,2021 Q1,90
Awdal,Lughaye,2021 Q1,48
Awdal,Lughaye,2021 Q1,82
Awdal,Lughaye,2021 Q2,71
Awdal,Lughaye,2021 Q2,57
Awdal,Lughaye,2021 Q2,105
Awdal,Lughaye,2021 Q3,217
Awdal,Lughaye,2021 Q3,226
Awdal,Lughaye,2021 Q3,31
Awdal,Lughaye,2021 Q4,81
Awdal,Lughaye,2021 Q4,46
Awdal,Lughaye,2021 Q4,26
Awdal,Lughaye,2020 Q1,111
Awdal,Lughaye,2020 Q1,13
Awdal,Lughaye,2020 Q1,83
Awdal,Lughaye,2020 Q2,131
Awdal,Lughaye,2020 Q2,80
Awdal,Lughaye,2020 Q2,109
Awdal,Lughaye,2020 Q3,113
Awdal,Lughaye,2020 Q3,102
Awdal,Lughaye,2020 Q3,116
Awdal,Lughaye,2020 Q4,61
Awdal,Lughaye,2020 Q4,40
Awdal,Lughaye,2020 Q4,37
Awdal,Lughaye,2019 Q1,31
Awdal,Lughaye,2019 Q1,137
Awdal,Lughaye,2019 Q1,177
Awdal,Lughaye,2019 Q2,244
Awdal,Lughaye,2019 Q2,150
Awdal,Lughaye,2019 Q2,181
Awdal,Lughaye,2019 Q3,27
Awdal,Lughaye,2019 Q3,2
Awdal,Lughaye,2019 Q3,43
Awdal,Lughaye,2019 Q4,48
Awdal,Lughaye,2019 Q4,67
Awdal,Lughaye,2019 Q4,14
Awdal,Zeylac,2024 Q1,171
Awdal,Zeylac,2024 Q1,146
Awdal,Zeylac,2024 Q1,132
Awdal,Zeylac,2024 Q2,82
Awdal,Zeylac,2024 Q2,153
Awdal,Zeylac,2024 Q2,123
Awdal,Zeylac,2024 Q3,192
Awdal,Zeylac,2024 Q3,125
Awdal,Zeylac,2024 Q3,108
Awdal,Zeylac,2024 Q4,100
Awdal,Zeylac,2024 Q4,69
Awdal,Zeylac,2024 Q4,69
Awdal,Zeylac,2023 Q1,193
Awdal,Zeylac,2023 Q1,146
Awdal,Zeylac,2023 Q1,137
Awdal,Zeylac,2023 Q2,130
Awdal,Zeylac,2023 Q2,225
Awdal,Zeylac,2023 Q2,221
Awdal,Zeylac,2023 Q3,260
Awdal,Zeylac,2023 Q3,166
Awdal,Zeylac,2023 Q3,187
Awdal,Zeylac,2023 Q4,148
Awdal,Zeylac,2023 Q4,199
Awdal,Zeylac,2023 Q4,177
Awdal,Zeylac,2022 Q1,66
Awdal,Zeylac,2022 Q1,56
Awdal,Zeylac,2022 Q1,44
Awdal,Zeylac,2022 Q2,45
Awdal,Zeylac,2022 Q2,33
Awdal,Zeylac,2022 Q2,44
Awdal,Zeylac,2022 Q3,111
Awdal,Zeylac,2022 Q3,165
Awdal,Zeylac,2022 Q3,198
Awdal,Zeylac,2022 Q4,210
Awdal,Zeylac,2022 Q4,131
Awdal,Zeylac,2022 Q4,270
Awdal,Zeylac,2021 Q1,58
Awdal,Zeylac,2021 Q1,67
Awdal,Zeylac,2021 Q1,89
Awdal,Zeylac,2021 Q2,100
Awdal,Zeylac,2021 Q2,51
Awdal,Zeylac,2021 Q2,89
Awdal,Zeylac,2021 Q3,218
Awdal,Zeylac,2021 Q3,318
Awdal,Zeylac,2021 Q3,132
Awdal,Zeylac,2021 Q4,56
Awdal,Zeylac,2021 Q4,52
Awdal,Zeylac,2021 Q4,65
Awdal,Zeylac,2020 Q1,135
Awdal,Zeylac,2020 Q1,133
Awdal,Zeylac,2020 Q1,109
Awdal,Zeylac,2020 Q2,239
Awdal,Zeylac,2020 Q2,130
Awdal,Zeylac,2020 Q2,130
Awdal,Zeylac,2020 Q3,106
Awdal,Zeylac,2020 Q3,123
Awdal,Zeylac,2020 Q3,162
Awdal,Zeylac,2020 Q4,176
Awdal,Zeylac,2020 Q4,134
Awdal,Zeylac,2020 Q4,52
Awdal,Zeylac,2019 Q1,0
Awdal,Zeylac,2019 Q1,0
Awdal,Zeylac,2019 Q1,0
Awdal,Zeylac,2019 Q2,9
Awdal,Zeylac,2019 Q2,36
Awdal,Zeylac,2019 Q2,35
Awdal,Zeylac,2019 Q3,25
Awdal,Zeylac,2019 Q3,113
Awdal,Zeylac,2019 Q3,144
Awdal,Zeylac,2019 Q4,88
Awdal,Zeylac,2019 Q4,126
Awdal,Zeylac,2019 Q4,109
Bakool,Ceel_Barde,2024 Q1,48
Bakool,Ceel_Barde,2024 Q1,278
Bakool,Ceel_Barde,2024 Q1,413
Bakool,Ceel_Barde,2024 Q2,391
Bakool,Ceel_Barde,2024 Q2,726
Bakool,Ceel_Barde,2024 Q2,228
Bakool,Ceel_Barde,2024 Q3,652
Bakool,Ceel_Barde,2024 Q3,389
Bakool,Ceel_Barde,2024 Q3,543
Bakool,Ceel_Barde,2024 Q4,440
Bakool,Ceel_Barde,2024 Q4,316
Bakool,Ceel_Barde,2024 Q4,316
Bakool,Ceel_Barde,2023 Q1,1026
Bakool,Ceel_Barde,2023 Q1,905
Bakool,Ceel_Barde,2023 Q1,831
Bakool,Ceel_Barde,2023 Q2,586
Bakool,Ceel_Barde,2023 Q2,615
Bakool,Ceel_Barde,2023 Q2,744
Bakool,Ceel_Barde,2023 Q3,343
Bakool,Ceel_Barde,2023 Q3,267
Bakool,Ceel_Barde,2023 Q3,236
Bakool,Ceel_Barde,2023 Q4,128
Bakool,Ceel_Barde,2023 Q4,45
Bakool,Ceel_Barde,2023 Q4,53
Bakool,Ceel_Barde,2022 Q1,739
Bakool,Ceel_Barde,2022 Q1,498
Bakool,Ceel_Barde,2022 Q1,597
Bakool,Ceel_Barde,2022 Q2,143
Bakool,Ceel_Barde,2022 Q2,359
Bakool,Ceel_Barde,2022 Q2,408
Bakool,Ceel_Barde,2022 Q3,487
Bakool,Ceel_Barde,2022 Q3,409
Bakool,Ceel_Barde,2022 Q3,874
Bakool,Ceel_Barde,2022 Q4,720
Bakool,Ceel_Barde,2022 Q4,1233
Bakool,Ceel_Barde,2022 Q4,1208
Bakool,Ceel_Barde,2021 Q1,297
Bakool,Ceel_Barde,2021 Q1,389
Bakool,Ceel_Barde,2021 Q1,248
Bakool,Ceel_Barde,2021 Q2,110
Bakool,Ceel_Barde,2021 Q2,244
Bakool,Ceel_Barde,2021 Q2,253
Bakool,Ceel_Barde,2021 Q3,185
Bakool,Ceel_Barde,2021 Q3,192
Bakool,Ceel_Barde,2021 Q3,194
Bakool,Ceel_Barde,2021 Q4,106
Bakool,Ceel_Barde,2021 Q4,191
Bakool,Ceel_Barde,2021 Q4,286
Bakool,Ceel_Barde,2020 Q1,716
Bakool,Ceel_Barde,2020 Q1,534
Bakool,Ceel_Barde,2020 Q1,484
Bakool,Ceel_Barde,2020 Q2,468
Bakool,Ceel_Barde,2020 Q2,487
Bakool,Ceel_Barde,2020 Q2,585
Bakool,Ceel_Barde,2020 Q3,535
Bakool,Ceel_Barde,2020 Q3,380
Bakool,Ceel_Barde,2020 Q3,397
Bakool,Ceel_Barde,2020 Q4,373
Bakool,Ceel_Barde,2020 Q4,374
Bakool,Ceel_Barde,2020 Q4,337
Bakool,Ceel_Barde,2019 Q1,493
Bakool,Ceel_Barde,2019 Q1,106
Bakool,Ceel_Barde,2019 Q1,170
Bakool,Ceel_Barde,2019 Q2,665
Bakool,Ceel_Barde,2019 Q2,306
Bakool,Ceel_Barde,2019 Q2,269
Bakool,Ceel_Barde,2019 Q3,379
Bakool,Ceel_Barde,2019 Q3,180
Bakool,Ceel_Barde,2019 Q3,537
Bakool,Ceel_Barde,2019 Q4,321
Bakool,Ceel_Barde,2019 Q4,186
Bakool,Ceel_Barde,2019 Q4,275
Bakool,Raaphdure,2024 Q1,176
Bakool,Raaphdure,2024 Q1,240
Bakool,Raaphdure,2024 Q1,210
Bakool,Raaphdure,2024 Q2,182
Bakool,Raaphdure,2024 Q2,308
Bakool,Raaphdure,2024 Q2,437
Bakool,Raaphdure,2024 Q3,510
Bakool,Raaphdure,2024 Q3,313
Bakool,Raaphdure,2024 Q3,465
Bakool,Raaphdure,2024 Q4,383
Bakool,Raaphdure,2024 Q4,26
Bakool,Raaphdure,2024 Q4,26
Bakool,Raaphdure,2023 Q1,231
Bakool,Raaphdure,2023 Q1,251
Bakool,Raaphdure,2023 Q1,392
Bakool,Raaphdure,2023 Q2,345
Bakool,Raaphdure,2023 Q2,516
Bakool,Raaphdure,2023 Q2,347
Bakool,Raaphdure,2023 Q3,146
Bakool,Raaphdure,2023 Q3,81
Bakool,Raaphdure,2023 Q3,109
Bakool,Raaphdure,2023 Q4,67
Bakool,Raaphdure,2023 Q4,0
Bakool,Raaphdure,2023 Q4,0
Bakool,Raaphdure,2022 Q1,303
Bakool,Raaphdure,2022 Q1,164
Bakool,Raaphdure,2022 Q1,359
Bakool,Raaphdure,2022 Q2,226
Bakool,Raaphdure,2022 Q2,439
Bakool,Raaphdure,2022 Q2,784
Bakool,Raaphdure,2022 Q3,572
Bakool,Raaphdure,2022 Q3,488
Bakool,Raaphdure,2022 Q3,472
Bakool,Raaphdure,2022 Q4,456
Bakool,Raaphdure,2022 Q4,329
Bakool,Raaphdure,2022 Q4,338
Bakool,Raaphdure,2021 Q1,225
Bakool,Raaphdure,2021 Q1,244
Bakool,Raaphdure,2021 Q1,198
Bakool,Raaphdure,2021 Q2,242
Bakool,Raaphdure,2021 Q2,205
Bakool,Raaphdure,2021 Q2,78
Bakool,Raaphdure,2021 Q3,62
Bakool,Raaphdure,2021 Q3,86
Bakool,Raaphdure,2021 Q3,128
Bakool,Raaphdure,2021 Q4,138
Bakool,Raaphdure,2021 Q4,128
Bakool,Raaphdure,2021 Q4,205
Bakool,Raaphdure,2020 Q1,255
Bakool,Raaphdure,2020 Q1,270
Bakool,Raaphdure,2020 Q1,265
Bakool,Raaphdure,2020 Q2,240
Bakool,Raaphdure,2020 Q2,49
Bakool,Raaphdure,2020 Q2,358
Bakool,Raaphdure,2020 Q3,181
Bakool,Raaphdure,2020 Q3,163
Bakool,Raaphdure,2020 Q3,157
Bakool,Raaphdure,2020 Q4,199
Bakool,Raaphdure,2020 Q4,146
Bakool,Raaphdure,2020 Q4,181
Bakool,Raaphdure,2019 Q1,237
Bakool,Raaphdure,2019 Q1,0
Bakool,Raaphdure,2019 Q1,0
Bakool,Raaphdure,2019 Q2,327
Bakool,Raaphdure,2019 Q2,200
Bakool,Raaphdure,2019 Q2,86
Bakool,Raaphdure,2019 Q3,223
Bakool,Raaphdure,2019 Q3,147
Bakool,Raaphdure,2019 Q3,439
Bakool,Raaphdure,2019 Q4,282
Bakool,Raaphdure,2019 Q4,371
Bakool,Raaphdure,2019 Q4,406
Bakool,Tayeeglow,2024 Q1,77
Bakool,Tayeeglow,2024 Q1,61
Bakool,Tayeeglow,2024 Q1,60
Bakool,Tayeeglow,2024 Q2,68
Bakool,Tayeeglow,2024 Q2,122
Bakool,Tayeeglow,2024 Q2,77
Bakool,Tayeeglow,2024 Q3,48
Bakool,Tayeeglow,2024 Q3,43
Bakool,Tayeeglow,2024 Q3,72
Bakool,Tayeeglow,2024 Q4,70
Bakool,Tayeeglow,2024 Q4,78
Bakool,Tayeeglow,2024 Q4,78
Bakool,Tayeeglow,2023 Q1,336
Bakool,Tayeeglow,2023 Q1,248
Bakool,Tayeeglow,2023 Q1,252
Bakool,Tayeeglow,2023 Q2,342
Bakool,Tayeeglow,2023 Q2,360
Bakool,Tayeeglow,2023 Q2,298
Bakool,Tayeeglow,2023 Q3,332
Bakool,Tayeeglow,2023 Q3,392
Bakool,Tayeeglow,2023 Q3,177
Bakool,Tayeeglow,2023 Q4,148
Bakool,Tayeeglow,2023 Q4,162
Bakool,Tayeeglow,2023 Q4,128
Bakool,Tayeeglow,2022 Q1,124
Bakool,Tayeeglow,2022 Q1,89
Bakool,Tayeeglow,2022 Q1,134
Bakool,Tayeeglow,2022 Q2,139
Bakool,Tayeeglow,2022 Q2,165
Bakool,Tayeeglow,2022 Q2,148
Bakool,Tayeeglow,2022 Q3,72
Bakool,Tayeeglow,2022 Q3,133
Bakool,Tayeeglow,2022 Q3,140
Bakool,Tayeeglow,2022 Q4,73
Bakool,Tayeeglow,2022 Q4,97
Bakool,Tayeeglow,2022 Q4,359
Bakool,Tayeeglow,2021 Q1,66
Bakool,Tayeeglow,2021 Q1,79
Bakool,Tayeeglow,2021 Q1,75
Bakool,Tayeeglow,2021 Q2,53
Bakool,Tayeeglow,2021 Q2,66
Bakool,Tayeeglow,2021 Q2,76
Bakool,Tayeeglow,2021 Q3,73
Bakool,Tayeeglow,2021 Q3,88
Bakool,Tayeeglow,2021 Q3,49
Bakool,Tayeeglow,2021 Q4,40
Bakool,Tayeeglow,2021 Q4,51
Bakool,Tayeeglow,2021 Q4,31
Bakool,Tayeeglow,2020 Q1,59
Bakool,Tayeeglow,2020 Q1,62
Bakool,Tayeeglow,2020 Q1,52
Bakool,Tayeeglow,2020 Q2,76
Bakool,Tayeeglow,2020 Q2,61
Bakool,Tayeeglow,2020 Q2,67
Bakool,Tayeeglow,2020 Q3,80
Bakool,Tayeeglow,2020 Q3,64
Bakool,Tayeeglow,2020 Q3,57
Bakool,Tayeeglow,2020 Q4,59
Bakool,Tayeeglow,2020 Q4,50
Bakool,Tayeeglow,2020 Q4,58
Bakool,Tayeeglow,2019 Q1,44
Bakool,Tayeeglow,2019 Q1,35
Bakool,Tayeeglow,2019 Q1,31
Bakool,Tayeeglow,2019 Q2,37
Bakool,Tayeeglow,2019 Q2,36
Bakool,Tayeeglow,2019 Q2,56
Bakool,Tayeeglow,2019 Q3,82
Bakool,Tayeeglow,2019 Q3,61
Bakool,Tayeeglow,2019 Q3,57
Bakool,Tayeeglow,2019 Q4,58
Bakool,Tayeeglow,2019 Q4,76
Bakool,Tayeeglow,2019 Q4,54
Bakool,Waajid,2024 Q1,506
Bakool,Waajid,2024 Q1,402
Bakool,Waajid,2024 Q1,360
Bakool,Waajid,2024 Q2,390
Bakool,Waajid,2024 Q2,528
Bakool,Waajid,2024 Q2,332
Bakool,Waajid,2024 Q3,553
Bakool,Waajid,2024 Q3,569
Bakool,Waajid,2024 Q3,593
Bakool,Waajid,2024 Q4,298
Bakool,Waajid,2024 Q4,255
Bakool,Waajid,2024 Q4,255
Bakool,Waajid,2023 Q1,441
Bakool,Waajid,2023 Q1,482
Bakool,Waajid,2023 Q1,441
Bakool,Waajid,2023 Q2,421
Bakool,Waajid,2023 Q2,709
Bakool,Waajid,2023 Q2,296
Bakool,Waajid,2023 Q3,1068
Bakool,Waajid,2023 Q3,657
Bakool,Waajid,2023 Q3,472
Bakool,Waajid,2023 Q4,413
Bakool,Waajid,2023 Q4,323
Bakool,Waajid,2023 Q4,562
Bakool,Waajid,2022 Q1,663
Bakool,Waajid,2022 Q1,220
Bakool,Waajid,2022 Q1,222
Bakool,Waajid,2022 Q2,304
Bakool,Waajid,2022 Q2,316
Bakool,Waajid,2022 Q2,195
Bakool,Waajid,2022 Q3,383
Bakool,Waajid,2022 Q3,572
Bakool,Waajid,2022 Q3,419
Bakool,Waajid,2022 Q4,488
Bakool,Waajid,2022 Q4,248
Bakool,Waajid,2022 Q4,288
Bakool,Waajid,2021 Q1,358
Bakool,Waajid,2021 Q1,399
Bakool,Waajid,2021 Q1,409
Bakool,Waajid,2021 Q2,413
Bakool,Waajid,2021 Q2,529
Bakool,Waajid,2021 Q2,468
Bakool,Waajid,2021 Q3,618
Bakool,Waajid,2021 Q3,396
Bakool,Waajid,2021 Q3,206
Bakool,Waajid,2021 Q4,0
Bakool,Waajid,2021 Q4,350
Bakool,Waajid,2021 Q4,470
Bakool,Waajid,2020 Q1,271
Bakool,Waajid,2020 Q1,604
Bakool,Waajid,2020 Q1,262
Bakool,Waajid,2020 Q2,361
Bakool,Waajid,2020 Q2,192
Bakool,Waajid,2020 Q2,309
Bakool,Waajid,2020 Q3,234
Bakool,Waajid,2020 Q3,218
Bakool,Waajid,2020 Q3,325
Bakool,Waajid,2020 Q4,355
Bakool,Waajid,2020 Q4,368
Bakool,Waajid,2020 Q4,287
Bakool,Waajid,2019 Q1,288
Bakool,Waajid,2019 Q1,110
Bakool,Waajid,2019 Q1,57
Bakool,Waajid,2019 Q2,370
Bakool,Waajid,2019 Q2,329
Bakool,Waajid,2019 Q2,373
Bakool,Waajid,2019 Q3,289
Bakool,Waajid,2019 Q3,338
Bakool,Waajid,2019 Q3,385
Bakool,Waajid,2019 Q4,114
Bakool,Waajid,2019 Q4,272
Bakool,Waajid,2019 Q4,313
Bakool,Xudur,2024 Q1,1561
Bakool,Xudur,2024 Q1,1272
Bakool,Xudur,2024 Q1,991
Bakool,Xudur,2024 Q2,893
Bakool,Xudur,2024 Q2,1269
Bakool,Xudur,2024 Q2,1151
Bakool,Xudur,2024 Q3,1359
Bakool,Xudur,2024 Q3,1105
Bakool,Xudur,2024 Q3,1069
Bakool,Xudur,2024 Q4,1160
Bakool,Xudur,2024 Q4,1111
Bakool,Xudur,2024 Q4,1111
Bakool,Xudur,2023 Q1,1088
Bakool,Xudur,2023 Q1,871
Bakool,Xudur,2023 Q1,954
Bakool,Xudur,2023 Q2,1113
Bakool,Xudur,2023 Q2,934
Bakool,Xudur,2023 Q2,757
Bakool,Xudur,2023 Q3,1302
Bakool,Xudur,2023 Q3,1348
Bakool,Xudur,2023 Q3,1008
Bakool,Xudur,2023 Q4,1006
Bakool,Xudur,2023 Q4,967
Bakool,Xudur,2023 Q4,1210
Bakool,Xudur,2022 Q1,854
Bakool,Xudur,2022 Q1,189
Bakool,Xudur,2022 Q1,895
Bakool,Xudur,2022 Q2,878
Bakool,Xudur,2022 Q2,1124
Bakool,Xudur,2022 Q2,1468
Bakool,Xudur,2022 Q3,1653
Bakool,Xudur,2022 Q3,1864
Bakool,Xudur,2022 Q3,1563
Bakool,Xudur,2022 Q4,2036
Bakool,Xudur,2022 Q4,1797
Bakool,Xudur,2022 Q4,1776
Bakool,Xudur,2021 Q1,817
Bakool,Xudur,2021 Q1,745
Bakool,Xudur,2021 Q1,829
Bakool,Xudur,2021 Q2,750
Bakool,Xudur,2021 Q2,1018
Bakool,Xudur,2021 Q2,795
Bakool,Xudur,2021 Q3,839
Bakool,Xudur,2021 Q3,645
Bakool,Xudur,2021 Q3,573
Bakool,Xudur,2021 Q4,587
Bakool,Xudur,2021 Q4,610
Bakool,Xudur,2021 Q4,457
Bakool,Xudur,2020 Q1,859
Bakool,Xudur,2020 Q1,868
Bakool,Xudur,2020 Q1,899
Bakool,Xudur,2020 Q2,734
Bakool,Xudur,2020 Q2,648
Bakool,Xudur,2020 Q2,946
Bakool,Xudur,2020 Q3,793
Bakool,Xudur,2020 Q3,984
Bakool,Xudur,2020 Q3,958
Bakool,Xudur,2020 Q4,686
Bakool,Xudur,2020 Q4,778
Bakool,Xudur,2020 Q4,721
Bakool,Xudur,2019 Q1,1151
Bakool,Xudur,2019 Q1,886
Bakool,Xudur,2019 Q1,388
Bakool,Xudur,2019 Q2,527
Bakool,Xudur,2019 Q2,717
Bakool,Xudur,2019 Q2,931
Bakool,Xudur,2019 Q3,872
Bakool,Xudur,2019 Q3,568
Bakool,Xudur,2019 Q3,877
Bakool,Xudur,2019 Q4,975
Bakool,Xudur,2019 Q4,1067
Bakool,Xudur,2019 Q4,969
Banadir,Banadir,2024 Q1,10632
Banadir,Banadir,2024 Q1,9298
Banadir,Banadir,2024 Q1,8810
Banadir,Banadir,2024 Q2,8388
Banadir,Banadir,2024 Q2,11702
Banadir,Banadir,2024 Q2,8526
Banadir,Banadir,2024 Q3,8059
Banadir,Banadir,2024 Q3,6995
Banadir,Banadir,2024 Q3,6372
Banadir,Banadir,2024 Q4,7694
Banadir,Banadir,2024 Q4,7384
Banadir,Banadir,2024 Q4,7384
Banadir,Banadir,2023 Q1,8894
Banadir,Banadir,2023 Q1,8291
Banadir,Banadir,2023 Q1,8318
Banadir,Banadir,2023 Q2,7323
Banadir,Banadir,2023 Q2,12289
Banadir,Banadir,2023 Q2,10795
Banadir,Banadir,2023 Q3,10062
Banadir,Banadir,2023 Q3,11598
Banadir,Banadir,2023 Q3,12223
Banadir,Banadir,2023 Q4,10381
Banadir,Banadir,2023 Q4,10317
Banadir,Banadir,2023 Q4,11593
Banadir,Banadir,2022 Q1,3865
Banadir,Banadir,2022 Q1,4190
Banadir,Banadir,2022 Q1,4508
Banadir,Banadir,2022 Q2,3852
Banadir,Banadir,2022 Q2,5433
Banadir,Banadir,2022 Q2,5786
Banadir,Banadir,2022 Q3,7074
Banadir,Banadir,2022 Q3,7831
Banadir,Banadir,2022 Q3,5835
Banadir,Banadir,2022 Q4,6595
Banadir,Banadir,2022 Q4,7761
Banadir,Banadir,2022 Q4,8693
Banadir,Banadir,2021 Q1,3850
Banadir,Banadir,2021 Q1,3918
Banadir,Banadir,2021 Q1,4385
Banadir,Banadir,2021 Q2,3166
Banadir,Banadir,2021 Q2,5406
Banadir,Banadir,2021 Q2,5625
Banadir,Banadir,2021 Q3,3696
Banadir,Banadir,2021 Q3,3781
Banadir,Banadir,2021 Q3,3089
Banadir,Banadir,2021 Q4,4450
Banadir,Banadir,2021 Q4,5040
Banadir,Banadir,2021 Q4,4157
Banadir,Banadir,2020 Q1,5810
